103315;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103316;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103317;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103318;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103319;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103320;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103321;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103322;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103323;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103324;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103325;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103326;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103327;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103328;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103329;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103330;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103331;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103332;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103333;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103334;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103335;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103336;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103337;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103338;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103339;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103340;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103341;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103342;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103343;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103344;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103345;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103346;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103347;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103348;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103349;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103350;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103351;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103352;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103353;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103354;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103355;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103356;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103357;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103358;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103359;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103360;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103361;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103362;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103363;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103364;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103365;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103366;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103367;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103368;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103369;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103370;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103371;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103372;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103373;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103374;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103375;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103376;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103377;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103378;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103379;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103380;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103381;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103382;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103383;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103384;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103385;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103386;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103387;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103388;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103389;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103390;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103391;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103392;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103393;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103394;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103395;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103396;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103397;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103398;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103399;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103400;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103401;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103402;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103403;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103404;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103405;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103406;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103407;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103408;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103409;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103410;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103411;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103412;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103413;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103414;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103415;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103416;PRIVATE LABEL;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103417;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103418;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103419;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
103420;LOCAL BRAND;AGRICULTURAL BANK OF CHINA;DEBIT;;CHINA;CN;CHN;156;HTTP://WWW.ABCHINA.COM/EN/;95599;19;PERSONAL;N
